OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019121223,2,1
2019121306,1,1
2019121307,3,2
2019121309,1,1
2019121311,6,1
2019121312,5,2
2019121413,5,1
2019121416,1,1
2019121417,2,2
2019121418,5,3
2019121419,6,4
2019121420,6,5
2019121421,6,6
2019121422,5,7
2019121423,1,8
2019122806,2,1
2020010101,1,1
2020010102,1,2
2020010121,3,1
2020010122,4,2
2020010123,5,3
2020010200,4,4
2020010201,1,5
2020010202,1,6
2020010205,2,1
2020010206,3,2
2020010207,4,3
2020010208,1,4
2020010210,2,1
2020010219,1,1
2020010220,4,2
2020010221,1,3
2020010223,3,1
2020010300,6,2
2020010301,1,3
2020010302,3,4
2020010521,1,1
2020010522,2,2
2020010523,6,3
2020010601,2,1
2020010607,1,1
2020010608,5,2
2020010609,5,3
2020010610,6,4
2020010611,6,5
2020010612,6,6
2020010613,2,7
2020010816,2,1
2020010817,6,2
2020010818,3,3
2020011006,2,1
2020011007,3,2
2020011121,1,1
2020011122,1,2
2020011207,2,1
2020011208,1,2
2020012218,3,1
2020012315,1,1
2020021420,1,1
2020021421,1,2
2020021620,5,1
2020021621,1,2
2020021622,2,3
2020021700,2,1
2020021701,6,2
2020021703,1,1
2020021706,2,1
2020021707,2,2
2020021708,1,3
2020022323,1,1
2020022400,4,2
2020022406,2,1
2020022407,6,2
2020022408,6,3
2020022409,6,4
2020022410,6,5
2020022411,6,6
2020022412,6,7
2020022413,1,8
2020022417,1,1
2020022418,2,2
2020022419,6,3
2020022420,3,4
2020022421,2,5
2020022422,1,6
2020022916,1,1
2020031209,2,1
2020031210,5,2
2020031211,1,3
2020031212,1,4
2020032721,1,1
2020033114,5,1
2020033115,6,2
2020033116,4,3
2020033117,3,4
2020033118,1,5
2020033123,1,1
2020040106,2,1
2020040200,2,1
2020040201,2,2
2020040202,2,3
2020040203,6,4
2020040204,6,5
2020040212,1,1
2020040921,5,1
2020040922,6,2
2020040923,2,3
2020041117,4,1
2020041118,6,2
2020041120,3,1
2020041121,1,2
2020041207,3,1
2020041209,1,1
2020041210,4,2
2020041219,1,1
2020041220,2,2
2020041221,1,3
2020041222,1,4
2020041223,2,5
2020041300,1,6
2020041319,1,1
2020041321,3,1
2020041322,3,2
2020041323,1,3
2020041418,2,1
2020041419,4,2
2020041420,6,3
2020041421,5,4
2020041422,6,5
2020041423,1,6
2020041509,2,1
2020041510,6,2
2020041610,1,1
2020041611,1,2
2020041612,2,3
2020041613,5,4
2020041614,6,5
2020041615,1,6
2020042219,3,1
2020042220,6,2
2020042221,4,3
2020042222,5,4
2020042223,4,5
2020042300,3,6
2020042310,1,1
2020042311,1,2
2020042315,4,1
2020042316,3,2
2020042317,2,3
2020042318,3,4
2020042319,5,5
2020042322,4,1
2020042323,3,2
2020042400,6,3
2020042718,1,1
2020042719,5,2
2020042723,1,1
2020043017,1,1
2020043021,1,1
2020043023,2,1
2020050619,1,1
2020050623,4,1
2020050700,1,2
2020050702,1,1
2020050820,3,1
2020050821,1,2
2020050822,2,3
2020050823,1,4
2020051921,1,1
2020051922,6,2
2020051923,6,3
2020052000,4,4
2020052019,1,1
2020052100,1,1
2020052300,5,1
2020052301,6,2
2020052302,6,3
2020052303,3,4
2020052304,4,5
2020052314,2,1
2020052318,1,1
2020052919,2,1
2020060119,9,1
2020060600,4,1
2020060612,2,1
2020060613,1,2
2020060619,2,1
2020060701,2,1
2020060702,4,2
2020060717,3,1
2020060723,1,1
2020060819,3,1
2020060820,1,2
2020060822,1,1
2020060823,1,2
2020060900,2,3
2020060923,2,1
2020061000,2,2
2020061406,3,1
2020061407,1,2
2020061707,1,1
2020061708,2,2
2020061922,1,1
2020062805,3,1
2020062806,1,2
2020062901,1,1
2020062903,5,1
2020062904,2,2
2020062905,5,3
2020063020,1,1
2020072800,1,1
2020072801,1,2
2020072822,1,1
2020080819,2,1
2020080820,1,2
2020080821,1,3
2020082919,2,1
2020083001,1,1
2020083016,2,1
2020083017,1,2
2020083018,2,3
2020083019,1,4
2020083020,1,5
2020083118,1,1
2020083120,1,1
2020090220,3,1
2020090221,3,2
2020090717,5,1
2020090718,6,2
2020090719,6,3
2020090720,6,4
2020090721,4,5
2020090722,5,6
2020090723,6,7
2020090800,3,8
2020090802,2,1
2020090814,2,1
2020090815,3,2
2020090816,4,3
2020090817,6,4
2020090818,1,5
2020091913,1,1
2020091914,2,2
2020091915,2,3
2020092519,1,1
2020092520,4,2
2020092616,1,1
2020092617,2,2
2020092619,1,1
2020101112,5,1
2020101118,1,1
2020101119,1,2
2020101120,1,3
2020101121,2,4
2020101122,4,5
2020101217,1,1
2020101218,3,2
2020101221,2,1
2020101407,1,1
2020101408,1,2
2020101410,2,1
2020101411,5,2
2020101412,1,3
2020101416,1,1
2020101420,1,1
2020101620,6,1
2020101622,2,1
2020101709,1,1
2020101713,3,1
2020101714,3,2
2020101715,3,3
2020101716,6,4
2020101717,6,5
2020101718,6,6
2020101719,6,7
2020101720,6,8
2020101721,6,9
2020101722,6,10
2020101723,3,11
2020101807,1,1
2020101820,6,1
2020101821,4,2
2020101822,1,3
2020101823,1,4
2020101917,1,1
